Gene	Gene_ID	index
Hsh49	ENSG00000143368	11879
SF3b10	ENSG00000169976	11880
MGC3133	ENSG00000169976	11880
Ysf3	ENSG00000169976	11880
KIAA0542	ENSG00000198089	11881
PPP1R139	ENSG00000198089	11881
RU1	ENSG00000163935	11882
DKFZp434L243	ENSG00000163935	11882
SFMBT	ENSG00000163935	11882
KIAA1617	ENSG00000198879	11883
YWHAS	ENSG00000175793	11884
PPP1R140	ENSG00000116560	11885
C10orf78	ENSG00000156384	11886
MEIR5	ENSG00000156384	11886
MEI5	ENSG00000156384	11886
bA373N18.1	ENSG00000156384	11886
FLJ41960	ENSG00000156384	11886
SARP2	ENSG00000104332	11887
FRP-1	ENSG00000104332	11887
SARP1	ENSG00000145423	11888
SDF-5	ENSG00000145423	11888
FRP-2	ENSG00000145423	11888
frpHE	ENSG00000106483	11889
FRP-4	ENSG00000106483	11889
FRPHE	ENSG00000106483	11889
FRZB-2	ENSG00000106483	11889
SARP3	ENSG00000120057	11890
SFRS8	ENSG00000061936	11891
C6orf83	ENSG00000198818	11892
MGC19825	ENSG00000198818	11892
pRGR1	ENSG00000198818	11892
UNQ512	ENSG00000213064	11893
dJ747L4.C1.2	ENSG00000213064	11893
MGC5391	ENSG00000173349	11894
SFTPG	ENSG00000196260	11895
SFTPH	ENSG00000229415	11896
NANCI	ENSG00000229415	11896
SFTP1	ENSG00000122852	11897
SP-A	ENSG00000122852	11897
SP-A1	ENSG00000122852	11897
COLEC4	ENSG00000122852	11897
SP-A2	ENSG00000185303	11898
COLEC5	ENSG00000185303	11898
SFTP3	ENSG00000168878	11899
SP-B	ENSG00000168878	11899
SFTP2	ENSG00000168484	11900
SP-C	ENSG00000168484	11900
PSP-C	ENSG00000168484	11900
SMDP2	ENSG00000168484	11900
BRICD6	ENSG00000168484	11900
SFTP4	ENSG00000133661	11901
SP-D	ENSG00000133661	11901
COLEC7	ENSG00000133661	11901
FLJ12876	ENSG00000164466	11902
SLC56A1	ENSG00000164466	11902
SLC56A2	ENSG00000156398	11903
SFX3	ENSG00000107819	11904
SLC56A3	ENSG00000107819	11904
SLC56A4	ENSG00000183605	11905
BBG-TCC	ENSG00000144040	11906
SLC56A5	ENSG00000144040	11906
ADL	ENSG00000108823	11907
SCARMD1	ENSG00000108823	11907
LGMD2D	ENSG00000108823	11907
adhalin	ENSG00000108823	11907
DMDA2	ENSG00000108823	11907
LGMD2E	ENSG00000163069	11908
SGC	ENSG00000163069	11908
A3b	ENSG00000163069	11908
DAGD	ENSG00000170624	11909
LGMD2F	ENSG00000170624	11909
CMD1L	ENSG00000170624	11909
DYT11	ENSG00000127990	11910
DMDA1	ENSG00000102683	11911
MAM	ENSG00000102683	11911
LGMD2C	ENSG00000102683	11911
SCARMD2	ENSG00000102683	11911
DAGA4	ENSG00000102683	11911
DMDA	ENSG00000102683	11911
TYPE	ENSG00000102683	11911
MGC130048	ENSG00000102683	11911
ZSG1	ENSG00000185053	11912
DKFZp761D221	ENSG00000118473	11913
SGK	ENSG00000118515	11914
SGKL	ENSG00000104205	11915
TMEM23	ENSG00000198964	11916
MOB	ENSG00000198964	11916
MGC17342	ENSG00000198964	11916
SMS1	ENSG00000198964	11916
MGC26963	ENSG00000164023	11917
SMS2	ENSG00000164023	11917
SPL	ENSG00000166224	11918
FLJ39004	ENSG00000163082	11919
MPS3A	ENSG00000181523	11920
SFMD	ENSG00000181523	11920
RUTBC2	ENSG00000167037	11921
KIAA1941	ENSG00000167037	11921
RUTBC1	ENSG00000141258	11922
KIAA0397	ENSG00000141258	11922
RUTBC3	ENSG00000100359	11923
DJ1042K10.2	ENSG00000100359	11923
RUSC3	ENSG00000100359	11923
RabGAP-5	ENSG00000100359	11923
RABGAP5	ENSG00000100359	11923
SGT	ENSG00000104969	11924
Sgt2	ENSG00000197860	11925
FLJ39002	ENSG00000197860	11925
FLJ30542	ENSG00000178188	11926
SH2B	ENSG00000178188	11926
LNK	ENSG00000111252	11928
IDDM20	ENSG00000111252	11928
IMD5	ENSG00000183918	11929
LYP	ENSG00000183918	11929
XLP	ENSG00000183918	11929
DSHP	ENSG00000183918	11929
XLPD	ENSG00000183918	11929
EBVS	ENSG00000183918	11929
EAT2	ENSG00000198574	11930
TSAd	ENSG00000027869	11931
F2771	ENSG00000027869	11931
NSP1	ENSG00000125731	11932
NSP3	ENSG00000095370	11933
FLJ20967	ENSG00000104611	11934
SH2A	ENSG00000104611	11934
PPP1R38	ENSG00000104611	11934
FLJ35993	ENSG00000152292	11935
LOC646892	ENSG00000183476	11936
21-GARP	ENSG00000185437	11937
MGC117402	ENSG00000131171	11938
ARHGAP43	ENSG00000100092	11939
RES4-23	ENSG00000087266	11940
CRBM	ENSG00000087266	11940
Sab	ENSG00000131370	11941
KIAA1720	ENSG00000175137	11942
DKFZp434D0215	ENSG00000109686	11943
EVE1	ENSG00000109686	11943
Kryn	ENSG00000109686	11943
SH3P19	ENSG00000109686	11943
Eve-1	ENSG00000109686	11943
C1orf113	ENSG00000214193	11944
FLJ22938	ENSG00000214193	11944
SH3P8	ENSG00000141985	11945
SH3D2B	ENSG00000141985	11945
CNSA1	ENSG00000141985	11945
EEN	ENSG00000141985	11945
MGC111371	ENSG00000141985	11945
SH3P4	ENSG00000107295	11946
SH3D2A	ENSG00000107295	11946
CNSA2	ENSG00000107295	11946
EEN-B1	ENSG00000107295	11946
SH3D2C	ENSG00000140600	11947
SH3P13	ENSG00000140600	11947
CNSA3	ENSG00000140600	11947
EEN-B2	ENSG00000140600	11947
HsT19371	ENSG00000140600	11947
CGI-61	ENSG00000097033	11948
KIAA0491	ENSG00000097033	11948
Bif-1	ENSG00000097033	11948
PPP1R70	ENSG00000097033	11948
KIAA1848	ENSG00000148341	11949
CIN85	ENSG00000147010	11950
SH3MD1	ENSG00000107957	11951
FISH	ENSG00000107957	11951
KIAA0418	ENSG00000107957	11951
KIAA1295	ENSG00000174705	11952
FLJ20831	ENSG00000174705	11952
SH3MD2	ENSG00000154447	11953
POSH	ENSG00000154447	11953
RNF142	ENSG00000154447	11953
KIAA1494	ENSG00000154447	11953
PPP1R39	ENSG00000156463	11954
FLJ23654	ENSG00000156463	11954
RNF158	ENSG00000156463	11954
Hepp1	ENSG00000156463	11954
POSHER	ENSG00000156463	11954
SH3MD4	ENSG00000172985	11955
FLJ00204	ENSG00000172985	11955
POSH2	ENSG00000172985	11955
FLJ20356	ENSG00000125089	11956
KIAA1985	ENSG00000169247	11957
CMT4C	ENSG00000169247	11957
Ray	ENSG00000035115	11958
DKFZP586F1318	ENSG00000035115	11958
SSTRIP	ENSG00000161681	11959
SPANK-1	ENSG00000161681	11959
synamon	ENSG00000161681	11959
CORTBP1	ENSG00000162105	11960
CTTNBP1	ENSG00000162105	11960
ProSAP1	ENSG00000162105	11960
SHANK	ENSG00000162105	11960
SPANK-3	ENSG00000162105	11960
SPANK-2	ENSG00000251322	11961
prosap2	ENSG00000251322	11961
KIAA1650	ENSG00000251322	11961
PSAP2	ENSG00000251322	11961
DKFZP434N1923	ENSG00000179526	11962
SIPL1	ENSG00000179526	11962
ABP	ENSG00000129214	11963
TEBG	ENSG00000129214	11963
MGC126834	ENSG00000129214	11963
MGC138391	ENSG00000129214	11963
SHC	ENSG00000160691	11964
p66	ENSG00000160691	11964
ShcA	ENSG00000160691	11964
SLI	ENSG00000129946	11965
SCK	ENSG00000129946	11965
SHCB	ENSG00000129946	11965
N-Shc	ENSG00000148082	11966
NSHC	ENSG00000148082	11966
SHCC	ENSG00000148082	11966
RaLP	ENSG00000185634	11967
SHCD	ENSG00000185634	11967
FLJ22009	ENSG00000171241	11968
C1orf14	ENSG00000157060	11969
HPE3	ENSG00000164690	11970
HLP3	ENSG00000164690	11970
HHG1	ENSG00000164690	11970
SMMCI	ENSG00000164690	11970
TPTPS	ENSG00000164690	11970
MCOPCB5	ENSG00000164690	11970
C13orf13	ENSG00000180730	11971
TMEM46	ENSG00000180730	11971
bA398O19.2	ENSG00000180730	11971
PRO28631	ENSG00000180730	11971
WGAR9166	ENSG00000180730	11971
hShisa	ENSG00000180730	11971
hShisa3	ENSG00000178343	11972
C1orf40	ENSG00000198892	11973
TMEM58	ENSG00000198892	11973
hShisa4	ENSG00000198892	11973
SCOTIN	ENSG00000164054	11974
hShisa5	ENSG00000164054	11974
FLJ45455	ENSG00000188803	11975
C22orf17	ENSG00000234965	11976
Orf26	ENSG00000234965	11976
PP203	ENSG00000160410	11977
Sb1	ENSG00000160410	11977
CSHMT	ENSG00000176974	11978
SHMT	ENSG00000176974	11978
MGC15229	ENSG00000176974	11978
MGC24556	ENSG00000176974	11978
KIAA0862	ENSG00000108061	11980
SOC2	ENSG00000108061	11980
SUR-8	ENSG00000108061	11980
SOC-2	ENSG00000108061	11980
SUR8	ENSG00000108061	11980
PHOG	ENSG00000185960	11981
GCFX	ENSG00000185960	11981
SHOXY	ENSG00000185960	11981
SHOT	ENSG00000168779	11982
OG12X	ENSG00000168779	11982
OG12	ENSG00000168779	11982
CARKL	ENSG00000197417	11983
SHK	ENSG00000197417	11983
FLJ90837	ENSG00000146414	11984
KIAA2023	ENSG00000146414	11984
bA545I5.2	ENSG00000146414	11984
FLJ10539	ENSG00000144736	11985
Shq1p	ENSG00000144736	11985
APXL2	ENSG00000164403	11986
KIAA1960	ENSG00000164403	11986
APXL	ENSG00000146950	11987
ShrmL	ENSG00000138771	11988
SHRM	ENSG00000138771	11988
KIAA1481	ENSG00000138771	11988
APXL3	ENSG00000138771	11988
KIAA1202	ENSG00000158352	11989
YSG2	ENSG00000110013	11990
CSE-C	ENSG00000110013	11990
MGC87009	ENSG00000110013	11990
LSE	ENSG00000110013	11990
hSIAH1	ENSG00000196470	11991
FLJ39203	ENSG00000215475	11992
FLJ20174	ENSG00000072858	11993
SID-1	ENSG00000072858	11993
CGI-40	ENSG00000149577	11994
TIR8	ENSG00000185187	11995
IL-1R8	ENSG00000185187	11995
SIGLEC-1	ENSG00000088827	11996
CD169	ENSG00000088827	11996
FLJ00051	ENSG00000088827	11996
FLJ00055	ENSG00000088827	11996
FLJ00073	ENSG00000088827	11996
FLJ32150	ENSG00000088827	11996
dJ1009E24.1	ENSG00000088827	11996
sialoadhesin	ENSG00000088827	11996
CD33L2	ENSG00000105501	11997
OB-BP2	ENSG00000105501	11997
SIGLEC-5	ENSG00000105501	11997
CD170	ENSG00000105501	11997
CD33L	ENSG00000105492	11998
CD33L1	ENSG00000105492	11998
OB-BP1	ENSG00000105492	11998
SIGLEC-6	ENSG00000105492	11998
CD327	ENSG00000105492	11998
SIGLEC19P	ENSG00000168995	11999
SIGLECP2	ENSG00000168995	11999
SIGLEC-7	ENSG00000168995	11999
p75/AIRM1	ENSG00000168995	11999
QA79	ENSG00000168995	11999
CD328	ENSG00000168995	11999
SIGLEC-8	ENSG00000105366	12000
SAF2	ENSG00000105366	12000
SIGLEC8L	ENSG00000105366	12000
MGC59785	ENSG00000105366	12000
CD329	ENSG00000129450	12001
SIGLEC-10	ENSG00000142512	12002
SLG2	ENSG00000142512	12002
PRO940	ENSG00000142512	12002
MGC126774	ENSG00000142512	12002
SLG	ENSG00000254521	12003
S2V	ENSG00000254521	12003
Siglec-XII	ENSG00000254521	12003
Siglec-12	ENSG00000254521	12003
Siglec-L1	ENSG00000254521	12003
CD33L3	ENSG00000197046	12004
HsT1361	ENSG00000197046	12004
SIGLECP16	ENSG00000161643	12005
Siglec-P16	ENSG00000161643	12005
C19orf75	ENSG00000179213	12006
SIGLEC23P	ENSG00000179213	12006
SIGLECP7	ENSG00000179213	12006
FLJ40235	ENSG00000179213	12006
OPRS1	ENSG00000147955	12007
SR-BP1	ENSG00000147955	12007
SNF1LK	ENSG00000142178	12008
msk	ENSG00000142178	12008
SNF1LK2	ENSG00000170145	12009
KIAA0781	ENSG00000170145	12009
QIK	ENSG00000170145	12009
DKFZp434K1115	ENSG00000170145	12009
LOH11CR1I	ENSG00000170145	12009
FLJ12240	ENSG00000160584	12010
KIAA0999	ENSG00000160584	12010
QSK	ENSG00000160584	12010
FLJ21168	ENSG00000052723	12011
SIKE	ENSG00000052723	12011
MSS	ENSG00000120725	12012
BAP	ENSG00000120725	12012
bHLHe14	ENSG00000112246	12013
SIM	ENSG00000159263	12014
MGC119447	ENSG00000159263	12014
bHLHe15	ENSG00000159263	12014
C5orf25	ENSG00000170085	12015
FLJ44216	ENSG00000170085	12015
OOMA1	ENSG00000170085	12015
PLEIAD	ENSG00000170085	12015
KIAA0700	ENSG00000169375	12016
DKFZP434K2235	ENSG00000169375	12016
SPA1	ENSG00000213445	12018
KIAA0440	ENSG00000197555	12019
E6TP1	ENSG00000197555	12019
KIAA1389	ENSG00000116991	12020
KIAA0545	ENSG00000105738	12021
PTPNS1	ENSG00000198053	12022
SHPS1	ENSG00000198053	12022
SIRP	ENSG00000198053	12022
MYD-1	ENSG00000198053	12022
BIT	ENSG00000198053	12022
P84	ENSG00000198053	12022
SHPS-1	ENSG00000198053	12022
SIRPalpha	ENSG00000198053	12022
CD172a	ENSG00000198053	12022
SIRPalpha2	ENSG00000198053	12022
MFR	ENSG00000198053	12022
SIRP-ALPHA-1	ENSG00000198053	12022
SIRP-BETA-1	ENSG00000101307	12023
CD172b	ENSG00000101307	12023
PTPN1L	ENSG00000196209	12024
PTPNS1L3	ENSG00000196209	12024
dJ776F14.2	ENSG00000196209	12024
PTPNS1L2	ENSG00000125900	12025
dJ576H24.4	ENSG00000125900	12025
bA77C3.1	ENSG00000089012	12026
SIRP-B2	ENSG00000089012	12026
SIRPgamma	ENSG00000089012	12026
CD172g	ENSG00000089012	12026
SIR2L1	ENSG00000096717	12027
SIR2L	ENSG00000068903	12028
SIR2L3	ENSG00000142082	12029
SIR2L4	ENSG00000089163	12030
SIT	ENSG00000137078	12031
SIVA	ENSG00000184990	12032
Siva-1	ENSG00000184990	12032
Siva-2	ENSG00000184990	12032
CD27BP	ENSG00000184990	12032
DFNA23	ENSG00000126778	12033
HPE2	ENSG00000138083	12034
AREC3	ENSG00000100625	12035
DMAHP	ENSG00000177045	12036
OPTX2	ENSG00000184302	12037
Six9	ENSG00000184302	12037
C18orf24	ENSG00000154839	12038
MGC10200	ENSG00000154839	12038
FAM33A	ENSG00000182628	12039
FLJ12758	ENSG00000182628	12039
C13orf3	ENSG00000165480	12040
MGC4832	ENSG00000165480	12040
RAMA1	ENSG00000165480	12040
SCAP1	ENSG00000141293	12041
SKAP55	ENSG00000141293	12041
SCAP2	ENSG00000005020	12042
RA70	ENSG00000005020	12042
SKAP-HOM	ENSG00000005020	12042
SKAP55R	ENSG00000005020	12042
SAPS	ENSG00000005020	12042
C10orf140	ENSG00000180592	12043
FLJ45187	ENSG00000180592	12043
SNO	ENSG00000136603	12044
SnoN	ENSG00000136603	12044
SnoA	ENSG00000136603	12044
SKIV2	ENSG00000204351	12045
DDX13	ENSG00000204351	12045
SKI2W	ENSG00000204351	12045
170A	ENSG00000204351	12045
SKIV2L1	ENSG00000204351	12045
LBXCOR1	ENSG00000188779	12046
CORL1	ENSG00000188779	12046
FUSSEL15	ENSG00000188779	12046
CORL2	ENSG00000215474	12047
FUSSEL18	ENSG00000215474	12047
Fussel-18	ENSG00000215474	12047
SKP1A	ENSG00000113558	12048
EMC19	ENSG00000113558	12048
OCP2	ENSG00000113558	12048
TCEB1L	ENSG00000113558	12048
MGC34403	ENSG00000113558	12048
OCP-II	ENSG00000113558	12048
p19A	ENSG00000113558	12048
FBXL1	ENSG00000145604	12049
FBL1	ENSG00000145604	12049
SLA1	ENSG00000155926	12050
SLAP-1	ENSG00000155926	12050
hSLAP	ENSG00000155926	12050
SLAP	ENSG00000155926	12050
C20orf156	ENSG00000101082	12051
FLJ21992	ENSG00000101082	12051
SLAP-2	ENSG00000101082	12051
C13orf32	ENSG00000139737	12052
FLJ30046	ENSG00000139737	12052
KIAA1458	ENSG00000109171	12053
FLJ21611	ENSG00000109171	12053
SLAM	ENSG00000117090	12054
CD150	ENSG00000117090	12054
KALI	ENSG00000162739	12055
NTBA	ENSG00000162739	12055
KALIb	ENSG00000162739	12055
Ly108	ENSG00000162739	12055
SF2000	ENSG00000162739	12055
NTB-A	ENSG00000162739	12055
CD352	ENSG00000162739	12055
CRACC	ENSG00000026751	12056
19A	ENSG00000026751	12056
CS1	ENSG00000026751	12056
CD319	ENSG00000026751	12056
BLAME	ENSG00000158714	12057
SBBI42	ENSG00000158714	12057
CD353	ENSG00000158714	12057
CD2F-10	ENSG00000162723	12058
CD84-H1	ENSG00000162723	12058
SF2001	ENSG00000162723	12058
EAAC1	ENSG00000106688	12060
EAAT3	ENSG00000106688	12060
GLT-1	ENSG00000110436	12061
EAAT2	ENSG00000110436	12061
EAAT1	ENSG00000079215	12062
GLAST	ENSG00000079215	12062
EA6	ENSG00000079215	12062
SATT	ENSG00000115902	12063
ASCT1	ENSG00000115902	12063
RDRC	ENSG00000105281	12064
M7V1	ENSG00000105281	12064
AAAT	ENSG00000105281	12064
ASCT2	ENSG00000105281	12064
EAAT4	ENSG00000105143	12065
EAAT5	ENSG00000162383	12066
GLUT1	ENSG00000117394	12067
GLUT	ENSG00000117394	12067
HTLVR	ENSG00000117394	12067
CSE	ENSG00000117394	12067
DYT18	ENSG00000117394	12067
DYT9	ENSG00000117394	12067
GLUT2	ENSG00000163581	12068
GLUT3	ENSG00000059804	12069
GLUT4	ENSG00000181856	12070
GEF	ENSG00000125520	12071
HDBP1	ENSG00000125520	12071
Si-1-2	ENSG00000125520	12071
Si-1-2-19	ENSG00000125520	12071
GLUT5	ENSG00000142583	12072
GLUT9	ENSG00000160326	12073
GLUT6	ENSG00000160326	12073
HSA011372	ENSG00000160326	12073
GLUT7	ENSG00000197241	12074
GLUTX1	ENSG00000136856	12075
GLUT8	ENSG00000136856	12075
Glut9	ENSG00000109667	12076
GLUTX	ENSG00000109667	12076
URATv1	ENSG00000109667	12076
GLUT10	ENSG00000197496	12077
GLUT11	ENSG00000133460	12078
GLUT12	ENSG00000146411	12079
HMIT	ENSG00000151229	12080
SLC2A3P3	ENSG00000173262	12081
GLUT14	ENSG00000173262	12081
CSNU1	ENSG00000138079	12082
D2H	ENSG00000138079	12082
RBAT	ENSG00000138079	12082
ATR1	ENSG00000138079	12082
NBAT	ENSG00000138079	12082
MDU1	ENSG00000168003	12083
4T2HC	ENSG00000168003	12083
4F2	ENSG00000168003	12083
NACAE	ENSG00000168003	12083
CD98	ENSG00000168003	12083
CD98HC	ENSG00000168003	12083
4F2HC	ENSG00000168003	12083
EPB3	ENSG00000004939	12084
AE1	ENSG00000004939	12084
DI	ENSG00000004939	12084
WD	ENSG00000004939	12084
RTA1A	ENSG00000004939	12084
CD233	ENSG00000004939	12084
FR	ENSG00000004939	12084
SW	ENSG00000004939	12084
WR	ENSG00000004939	12084
kanadaptin	ENSG00000163798	12085
HLC3	ENSG00000163798	12085
EPB3L1	ENSG00000164889	12086
HKB3	ENSG00000164889	12086
BND3L	ENSG00000164889	12086
NBND3	ENSG00000164889	12086
AE3	ENSG00000114923	12087
SLC2C	ENSG00000114923	12087
NBC1	ENSG00000080493	12088
HNBC1	ENSG00000080493	12088
NBC2	ENSG00000080493	12088
pNBC	ENSG00000080493	12088
hhNMC	ENSG00000080493	12088
NBC4	ENSG00000188687	12089
SLC4A6	ENSG00000033867	12090
NBC3	ENSG00000033867	12090
SBC2	ENSG00000033867	12090
AE4	ENSG00000113073	12092
NBCn2	ENSG00000144290	12093
NCBE	ENSG00000144290	12093
CHED2	ENSG00000088836	12094
CDPD1	ENSG00000088836	12094
dJ794I6.2	ENSG00000088836	12094
BTR1	ENSG00000088836	12094
NaBC1	ENSG00000088836	12094
FECD4	ENSG00000088836	12094
SGLT1	ENSG00000100170	12095
D22S675	ENSG00000100170	12095
NAGT	ENSG00000100170	12095
SGLT2	ENSG00000140675	12096
SMIT	ENSG00000198743	12097
SMIT1	ENSG00000198743	12097
SAAT1	ENSG00000100191	12098
SGLT3	ENSG00000100191	12098
DJ90G24.4	ENSG00000100191	12098
NIS	ENSG00000105641	12099
SMVT	ENSG00000138074	12100
hCHT	ENSG00000115665	12101
CHT1	ENSG00000115665	12101
AIT	ENSG00000256870	12102
SGLT4	ENSG00000117834	12103
SGLT5	ENSG00000154025	12104
KST1	ENSG00000158865	12105
SMIT2	ENSG00000158865	12105
SGLT6	ENSG00000158865	12105
MGC52019	ENSG00000148942	12106
SMCT2	ENSG00000148942	12106
GAT1	ENSG00000157103	12107
GABATR	ENSG00000157103	12107
GABATHG	ENSG00000157103	12107
DAT	ENSG00000142319	12109
OCD1	ENSG00000108576	12110
5-HTT	ENSG00000108576	12110
SERT1	ENSG00000108576	12110
GLYT2	ENSG00000165970	12111
TAUT	ENSG00000131389	12112
PROT	ENSG00000011083	12113
CRTR	ENSG00000130821	12114
GAT3	ENSG00000132164	12116
BGT-1	ENSG00000111181	12117
GAT2	ENSG00000010379	12118
hv7-3	ENSG00000072041	12119
NTT73	ENSG00000072041	12119
FLJ10316	ENSG00000072041	12119
V7-3	ENSG00000072041	12119
SBAT1	ENSG00000072041	12119
NTT5	ENSG00000063127	12120
FLJ31236	ENSG00000164363	12121
Xtrp2	ENSG00000164363	12121
XT3	ENSG00000163817	12122
Xtrp3	ENSG00000163817	12122
ERR	ENSG00000139514	12123
ATRC1	ENSG00000139514	12123
CAT-1	ENSG00000139514	12123
HCAT1	ENSG00000139514	12123
REC1L	ENSG00000139514	12123
ATRC2	ENSG00000003989	12124
CAT-2	ENSG00000003989	12124
HCAT2	ENSG00000003989	12124
CAT-3	ENSG00000165349	12125
ATRC3	ENSG00000165349	12125
FLJ14541	ENSG00000165349	12125
HCAT3	ENSG00000099960	12126
CAT-4	ENSG00000099960	12126
VH	ENSG00000099960	12126
E16	ENSG00000103257	12127
D16S469E	ENSG00000103257	12127
MPE16	ENSG00000103257	12127
y+LAT-2	ENSG00000103064	12128
KIAA0245	ENSG00000103064	12128
LAT3	ENSG00000103064	12128
LAT-2	ENSG00000103064	12128
FLJ13291	ENSG00000103061	12129
LPI	ENSG00000155465	12130
y+LAT-1	ENSG00000155465	12130
LPI-PC1	ENSG00000092068	12131
CSNU3	ENSG00000021488	12132
asc-1	ENSG00000130876	12133
xCT	ENSG00000151012	12134
AGT-1	ENSG00000164893	12135
XAT2	ENSG00000164893	12135
KIAA1613	ENSG00000013293	12136
PPP1R142	ENSG00000013293	12136
NCX1	ENSG00000183023	12137
NCX2	ENSG00000118160	12138
KIAA1087	ENSG00000118160	12138
NCX3	ENSG00000100678	12139
SLC24A6	ENSG00000089060	12140
FLJ22233	ENSG00000089060	12140
NCKX6	ENSG00000089060	12140
NCLX	ENSG00000089060	12140
APNH	ENSG00000090020	12141
NHE1	ENSG00000090020	12141
PPP1R143	ENSG00000090020	12141
NHE2	ENSG00000115616	12142
NHE3	ENSG00000066230	12143
NHERF	ENSG00000109062	12144
EBP50	ENSG00000109062	12144
NHERF1	ENSG00000109062	12144
SIP-1	ENSG00000065054	12145
TKA-1	ENSG00000065054	12145
NHERF-2	ENSG00000065054	12145
E3KARP	ENSG00000065054	12145
NHE4	ENSG00000180251	12146
NHE5	ENSG00000135740	12147
NHE6	ENSG00000198689	12148
KIAA0267	ENSG00000198689	12148
NHE7	ENSG00000065923	12149
KIAA0939	ENSG00000197818	12150
NHE8	ENSG00000197818	12150
FLJ35613	ENSG00000181804	12151
NHE9	ENSG00000181804	12151
NHEDC1	ENSG00000164037	12152
NHA1	ENSG00000164037	12152
NHEDC2	ENSG00000164038	12153
FLJ23984	ENSG00000164038	12153
NHA2	ENSG00000164038	12153
SLC9A10	ENSG00000172139	12154
NHE	ENSG00000172139	12154
SLC9A11	ENSG00000162753	12155
MGC43026	ENSG00000162753	12155
NTCP	ENSG00000100652	12156
ASBT	ENSG00000125255	12157
ISBT	ENSG00000125255	12157
P3	ENSG00000126903	12158
DXS253E	ENSG00000126903	12158
MGC29802	ENSG00000145248	12159
SOAT	ENSG00000145283	12160
C4orf13	ENSG00000120519	12161
MGC25043	ENSG00000120519	12161
DKFZp566M114	ENSG00000120519	12161
DKFZp313H0531	ENSG00000120519	12161
DKFZp779O2438	ENSG00000120519	12161
NRAMP	ENSG00000018280	12162
NRAMP1	ENSG00000018280	12162
NRAMP2	ENSG00000110911	12163
DCT1	ENSG00000110911	12163
NKCC2	ENSG00000074803	12164
NKCC1	ENSG00000064651	12165
BSC	ENSG00000064651	12165
BSC2	ENSG00000064651	12165
PPP1R141	ENSG00000064651	12165
NCCT	ENSG00000070915	12166
KCC1	ENSG00000124067	12167
KIAA1176	ENSG00000124140	12168
KCC2	ENSG00000124140	12168
KCC3	ENSG00000140199	12169
ACCPN	ENSG00000140199	12169
KCC4	ENSG00000113504	12170
DKFZP434F076	ENSG00000113504	12170
CCC9	ENSG00000221955	12171
NaSi-1	ENSG00000081800	12173
NAS1	ENSG00000081800	12173
NaDC-1	ENSG00000007216	12174
NADC3	ENSG00000158296	12175
SDCT2	ENSG00000158296	12175
SUT-1	ENSG00000164707	12176
SUT1	ENSG00000164707	12176
NACT	ENSG00000141485	12177
INDY	ENSG00000141485	12177
JK	ENSG00000141469	12178
HsT1341	ENSG00000141469	12178
RACH1	ENSG00000141469	12178
RACH2	ENSG00000141469	12178
HUT2	ENSG00000132874	12179
UT2	ENSG00000132874	12179
PEPT1	ENSG00000088386	12180
HPECT1	ENSG00000088386	12180
HPEPT1	ENSG00000088386	12180
PEPT2	ENSG00000163406	12181
PHT2	ENSG00000110446	12182
hPTR3	ENSG00000110446	12182
PHT1	ENSG00000139370	12183
PTR4	ENSG00000139370	12183
DXS128	ENSG00000147100	12185
AHDS	ENSG00000147100	12185
MRX22	ENSG00000147100	12185
XPCT	ENSG00000147100	12185
MCT8	ENSG00000147100	12185
MCT7	ENSG00000147100	12185
MCT3	ENSG00000141526	12186
MCT4	ENSG00000141526	12186
MCT5	ENSG00000168679	12187
MCT6	ENSG00000170190	12188
MCT2	ENSG00000118596	12190
REMP	ENSG00000100156	12191
C10orf36	ENSG00000165449	12192
FLJ43803	ENSG00000165449	12192
MCT9	ENSG00000165449	12192
TAT1	ENSG00000112394	12193
MCT10	ENSG00000112394	12193
FLJ90193	ENSG00000174326	12194
MCT11	ENSG00000174326	12194
MCT12	ENSG00000152779	12195
MCT13	ENSG00000174327	12196
FLJ30794	ENSG00000163053	12197
MCT14	ENSG00000163053	12197
NPT1	ENSG00000124568	12198
NAPI-1	ENSG00000124568	12198
NPT3	ENSG00000112337	12199
NPT4	ENSG00000124564	12200
KIAA2138	ENSG00000146039	12201
SIASD	ENSG00000119899	12202
AST	ENSG00000119899	12202
ISSD	ENSG00000119899	12202
NSD	ENSG00000119899	12202
SIALIN	ENSG00000119899	12202
SLD	ENSG00000119899	12202
DNPI	ENSG00000091664	12203
VGLUT2	ENSG00000091664	12203
BNPI	ENSG00000104888	12204
VGLUT1	ENSG00000104888	12204
DFNA25	ENSG00000179520	12205
VGLUT3	ENSG00000179520	12205
C20orf59	ENSG00000101194	12206
FLJ23412	ENSG00000101194	12206
VNUT	ENSG00000101194	12206
VMAT1	ENSG00000036565	12207
CGAT	ENSG00000036565	12207
VMAT2	ENSG00000165646	12208
SVMT	ENSG00000165646	12208
SVAT	ENSG00000165646	12208
VACHT	ENSG00000187714	12209
C6orf192	ENSG00000146409	12210
dJ55C23.6	ENSG00000146409	12210
FOLT	ENSG00000173638	12211
TRMA	ENSG00000117479	12212
THTR1	ENSG00000117479	12212
THTR2	ENSG00000135917	12213
GLVR1	ENSG00000144136	12214
PiT-1	ENSG00000144136	12214
Glvr-1	ENSG00000144136	12214
MLVAR	ENSG00000168575	12215
GLVR2	ENSG00000168575	12215
PiT-2	ENSG00000168575	12215
